merges,n_embed,n_heads,n_layers,lr,dropout,weight_decay,scheduler,vocab_size,model_size,val_ppl,train_ppl,val_loss,train_loss,epochs,ckpt_best,ckpt_last,full_config_file,run
10,16,2,2,0.0003,0.0,0.0001,cosine_warmup,270,17182,33.136600494384766,33.628726959228516,3.500638551057428,3.5153806612089085,5,checkpoints/GPT/hparams_search/best_hps_250824_182853_a9274c71.pt,checkpoints/GPT/hparams_search/last_hps_250824_182853_a9274c71.pt,checkpoints/GPT/hparams_search/hps_250824_182853_a9274c71_hparams.json,hps_250824_182853_a9274c71
10,16,2,2,0.0003,0.0,0.0001,cosine,270,17182,35.15911102294922,35.41176223754883,3.559883751747265,3.567044023101254,5,checkpoints/GPT/hparams_search/best_hps_250824_183004_a3c28acd.pt,checkpoints/GPT/hparams_search/last_hps_250824_183004_a3c28acd.pt,checkpoints/GPT/hparams_search/hps_250824_183004_a3c28acd_hparams.json,hps_250824_183004_a3c28acd
